entidad,municipio,PC1,PC2,PC3,PC4,PC5,PC6,n_hogares,gasto_median
9,4,3.210209845701459,0.6449411790440656,-1.7291539674886585,0.9446822123489101,0.7274612102481925,2.0000236104301217,54,41772.305
9,5,0.7461396812250203,0.07679569455576143,-0.37696086287262776,0.8070061028877775,-0.22770884151195564,0.9509491882629673,257,40755.3
9,6,2.5329098772644745,0.20079395638830633,-0.6609349157226396,0.870797790363162,0.32606061332545516,0.9883063734203915,106,45775.850000000006
9,7,1.1785077393623493,0.9633727426282224,-0.06687452649755374,0.8495670139118261,-0.30484619162958376,1.1266400142846142,350,39888.29
9,8,1.7724872526842375,0.4353419986584393,0.6742936524966018,-0.05920890809764273,0.9640293665551973,0.45795370090146864,70,34795.915
9,9,0.8274239082592947,0.6369483089231054,0.26996513034703257,1.236637807451336,1.0624743582082044,1.4627912375801864,258,34108.43
9,10,1.6958787222938547,0.6769568965414301,-0.8847737030014513,0.11299968655891102,-0.4318803133624999,1.009654310818738,210,54394.770000000004
9,11,2.1361460880020524,1.6020559960272038,0.2732062827497362,0.2852713829703455,-1.2130515508136177,0.8380929780581748,77,46774.61
9,12,2.1743936439487994,0.6673739967228984,-0.5833413852963404,0.3130082402716703,-0.7471211113566688,1.1717880199122104,282,40544.28
9,13,1.468147316041717,0.42972156650449755,0.07436703696495506,0.9543020693812718,0.6995621686089127,0.8681837328940477,232,32604.489999999998
9,14,3.5131290796316605,1.2671603949720547,-1.2596764841073445,-0.4182027071975813,-0.6132754408731302,1.6686930952390542,138,73432.86
9,15,2.347539282068695,0.7301913696422537,-1.1579924914169037,1.05645850711413,-0.4275632766194457,1.4168772259616191,115,38791.19
9,16,3.3177533890843867,1.4865505141694837,-1.8606148523962895,0.10288664118642327,0.1087566968336563,1.7197615033432534,101,79070.89
9,17,1.866801164482641,0.03668928752206779,-1.0170952955188923,0.6565372511432166,-0.5878776222836509,0.8173656374670192,103,38085.89
10,1,0.8515986426009321,-0.3574570300703496,0.5776414932072487,-0.9433923157202698,-0.7793912984283277,-0.5718201801008127,104,27523.190000000002
10,3,0.9755666953904375,-0.8681422299687196,0.2789520594920445,0.7153849089364767,0.8050342264451457,8.166635079108909e-5,23,30152.48
10,4,0.5181210406473276,-0.22123536018946646,0.4512798696072342,0.49597171206048646,0.4250136409987586,0.20680649675468385,106,32329.565000000002
10,5,2.1284169254587297,0.5523617459917821,-0.412885847071187,-0.15666673570526912,-0.5176598559230767,-0.12537678387681106,894,32751.895
10,6,1.176278077513352,-1.3266375763219276,0.5934045907284046,1.5890107956176662,1.6785265180711573,-1.0332896507601217,20,23041.455
10,7,1.4522297300175162,0.30762677332387456,0.1380656596271459,0.5893117079686819,0.24535156133713737,-0.4367074709841527,532,32369.875
10,8,1.6091716612154774,-0.5769896659813928,0.6981695745017109,-0.19054227794886075,1.4819585554527905,-0.8738375858231701,20,33224.305
10,9,1.1648096924546039,-1.022046067679495,0.9689911181236445,-2.832548685776705,0.1946247997009195,-2.0090150234532604,23,21367.38
10,12,1.7421158460777408,0.24770425013329925,-0.7522734449877334,-0.0693001706646396,0.26123331951573986,-0.6267870368306413,212,31162.43
10,13,0.3994332969876102,-0.6758981067067398,0.5297152458251386,0.9742842398901106,0.4623106646135393,-0.20223651572823884,47,24507.02
10,14,-0.4970761201171627,0.8920168750434279,0.9163421893641521,0.0672568121468787,-1.5576366488195106,-0.4471163732021098,87,18533.45
10,15,1.4659562200770717,-1.0865516939562985,1.0213064137530186,0.09704363442724355,0.432584399373753,-0.3907875080334369,23,32970.75
10,16,-0.3274749200028795,-0.3349293465460994,-0.19688512295110247,-0.18916250491360875,0.15302593530996766,0.03499715014705554,63,28223.85
10,17,-0.18481905526870546,-1.762873639544695,0.2843064866443847,-0.11646306984588664,0.25531799656353465,-0.28132646402448697,21,19078.43
10,18,0.6540784334927771,-1.7027716002038156,-0.259875330331639,-0.8510551350840954,0.6896815963093714,-0.30466958579228065,22,20995.809999999998
10,21,0.5479938084282294,-1.0703063411576208,0.6927863040653068,-0.9585286555020807,0.7578585285309939,-0.22234609807085753,43,26219.48
10,22,0.23266767491139087,0.9602731144736004,0.31821037153499426,-0.5132738583210198,1.2733963299361877,0.3778289898664332,21,24635.579999999998
10,23,0.5674086109692427,-0.3217524766036933,-0.40779360935561026,-0.7870791061094501,-0.13960912868959224,-0.67854957725623,151,18523.19
10,26,0.4987517311164263,-0.9554623624588613,0.10171840301034418,-1.4288907274934128,-0.6622649256628897,-0.6703562015723842,63,18544.64
10,27,-1.0656019214385954,-1.5838066884594433,-0.0688135969178858,0.06540822272698205,-0.097501902339655,-0.046523128238034436,23,24186.79
10,28,-0.32471120569757433,-1.4368034613380691,-0.07632882132033589,-0.5690853167301386,0.21591318860895387,0.20958720638822476,21,31450.12
10,31,-0.41098582143444196,0.3070893361817141,-0.14774841401173755,-1.4701644076257043,0.569313687671414,0.4345419836707951,24,17945.05
10,32,1.7033669460575047,-0.6521089078018198,0.12781773627907894,-0.7191800056660358,-0.6299688909947718,-0.7069513205804595,43,29136.559999999998
10,33,0.5329778140349846,-0.6578166689352147,-1.2189396707591718,-1.0624196443721003,0.06261535851534553,0.2994046067941725,23,27931.86
10,35,0.37099811835958574,-0.25266596288036847,-1.1698332531927325,-0.19883339918481346,-0.24603215204123002,1.0475401986207404,22,23164.045
